  148000      20.19336       0.00136
  149000      20.58398       0.00138
  150000      20.97461       0.00140
  151000      21.36523       0.00141
  152000      21.75586       0.00143
  153000      22.14648       0.00145
  154000      22.53711       0.00146
  155000      22.92773       0.00148
  156000      23.31836       0.00149
  157000      23.70898       0.00151
  158000      24.09961       0.00153
  159000      24.49023       0.00154
  160000      24.88086       0.00156
  161000      25.27148       0.00157
  162000      25.66211       0.00158
  163000      26.05273       0.00160
  164000      26.44336       0.00161
  165000      26.83398       0.00163
  166000      27.22461       0.00164
  167000      27.61523       0.00165
  168000      28.00586       0.00167
  169000      28.39648       0.00168
  170000      28.78711       0.00169
  171000      29.17773       0.00171
  172000      29.56836       0.00172
  173000      29.95898       0.00173
  174000      30.34961       0.00174
  175000      30.74023       0.00176
  176000      31.13086       0.00177
  177000      31.52148       0.00178
  178000      31.91211       0.00179
  179000      32.30273       0.00180
  180000      32.69336       0.00182
  181000      33.08398       0.00183
  182000      33.47461       0.00184
  183000      33.86523       0.00185
  184000      34.25586       0.00186
  185000      34.64648       0.00187
  186000      35.03711       0.00188
  187000      35.42773       0.00189
  188000      35.81836       0.00191
  189000      36.20898       0.00192
  190000      36.59961       0.00193
  191000      36.99023       0.00194
  192000      37.38086       0.00195
  193000      37.77148       0.00196
  194000      38.16211       0.00197
  195000      38.55273       0.00198
  196000      38.94336       0.00199
  197000      39.33398       0.00200
  198000      39.72461       0.00201
  199000      40.11523       0.00202
  200000      40.50586       0.00203
  201000      40.89648       0.00203
  202000      41.28711       0.00204
  203000      41.67773       0.00205
  204000      42.06836       0.00206
  205000      42.45898       0.00207
  206000      42.84961       0.00208
  207000      43.24023       0.00209
  208000      43.63086       0.00210
  209000      44.02148       0.00211
  210000      44.41211       0.00211
  211000      44.80273       0.00212
  212000      45.19336       0.00213
  213000      45.58398       0.00214
  214000      45.97461       0.00215
  215000      46.36523       0.00216
  216000      46.75586       0.00216
  217000      47.14648       0.00217
  218000      47.53711       0.00218
  219000      47.92773       0.00219
  220000      48.31836       0.00220
  221000      48.70898       0.00220
  222000      49.09961       0.00221
  223000      49.49023       0.00222
  224000      49.88086       0.00223
  225000      50.27148       0.00223
  226000      50.66211       0.00224
  227000      51.05273       0.00225
  228000      51.44336       0.00226
  229000      51.83398       0.00226
  230000      52.22461       0.00227
  231000      52.61523       0.00228
  232000      53.00586       0.00228
  233000      53.39648       0.00229
  234000      53.78711       0.00230
  235000      54.17773       0.00231
  236000      54.56836       0.00231
  237000      54.95898       0.00232
  238000      55.34961       0.00233
  239000      55.74023       0.00233
  240000      56.13086       0.00234
  241000      56.52148       0.00235
  242000      56.91211       0.00235
  243000      57.30273       0.00236
  244000      57.69336       0.00236
  245000      58.08398       0.00237
  246000      58.47461       0.00238
  247000      58.86523       0.00238
  248000      59.25586       0.00239
  249000      59.64648       0.00240
  250000      60.03711       0.00240
  251000      60.42773       0.00241
  252000      60.81836       0.00241
  253000      61.20898       0.00242
  254000      61.59961       0.00243
  255000      61.99023       0.00243
  256000      62.38086       0.00244
  257000      62.77148       0.00244
  258000      63.16211       0.00245
  259000      63.55273       0.00245
  260000      63.94336       0.00246
  261000      64.33398       0.00246
  262000      64.72461       0.00247
  263000      65.11523       0.00248
  264000      65.50586       0.00248
  265000      65.89648       0.00249
